,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
1656,#Lasso Inscripción #Bono #Prospera #MIES #Ecuador Sin #Hambre https://t.co/S3ISgYSirI #Consultar #Desarrollo #Guillermo #Humano #Inscribirse https://t.co/6fA7ik0wSL,15,1,11,0,0,0
1657,"#OFICIAL #SantoDomingo Mediante Decreto N°58 el Presidente de la República, Guillermo Lasso, designa a Miguel Orellana Coronel como Gobernador de la provincia de Santo Domingo de los Tsáchilas..@RADIOZARACAY https://t.co/1JIYGeVuOG",29,0,2,1,0,1
1658,#Lasso Inscripción #Bono #Prospera #MIES #Ecuador Sin #Hambre https://t.co/onqbnLB8ug @elyex #Consultar #Desarrollo #Guillermo #Humano #Inscribirse https://t.co/2Mf4ApZDl6,16,1,11,1,0,0
1659,"🔴🔵 #URGENTE: El presidente de la República, Guillermo #Lasso Mendoza, designó a María José #Pontón Mancero como #gobernadora de la provincia de Chimborazo.🔴🔵
#LaPrensaInforma https://t.co/XsEuqi5lQY",25,0,5,0,22,9
1660,"A través de decreto ejecutivo el presidente Guillermo Lasso, designó oficialmente a los nuevos Gobernadores del país, en el artículo 09 establece como Gobernador de Cotopaxi al Ing. Oswaldo Coronel. https://t.co/IGphKeORGL",31,0,0,0,2,1
1661,"Habemus nuevo Gobernador en la provincia Bolívar 

#URGENTE| Regulo Vicente Verdezoto Bosques es el nuevo Gobernador de la provincia Bolívar, así lo oficializó el Presidente Guillermo Lasso a través del Decreto número 58. https://t.co/VEjfQftgiE https://t.co/2ATVEDcv0A",35,1,1,0,0,0
1662,#ULTIMAHORA. Presidente Guillermo Lasso firmó decreto en el que indica que Marcelo Simbaña es el nuevo #Gobernador. #EnDesarrollo https://t.co/Q3wXpF2EEZ,19,0,3,0,1,2
1663,"En #Ecuador, uno de los temas que más preocupa a los expertos son los anuncios del presidente Guillermo Lasso para darle un mayor impulso a las actividades extractivas. ¿Qué retos enfrentará el sector ambiental en esta nueva gestión presidencial? ⬇️ https://t.co/yO2LFojz34",41,1,1,0,3,4
1664,"#ahora El presidente Guillermo Lasso terminó este jueves la designación de todos los gobernadores, mediante decreto ejecutivo. @oswaldocoronelp @CREOEcuador @Presidencia_Ec @SecretariaEc @LassoGuillermo &gt;&gt;&gt; https://t.co/MPN7KYq2Y0 https://t.co/mGuVefBZtZ",25,1,1,5,0,0
1665,"🇪🇨VAMOS MI PUEBLO SUFRIDO Y AGUANTADOR A DEFENDER LAS EMPRESAS DEL ESTADO🇪🇨🇪🇨
#VotoOdio 
Guillermo Lasso, fue elegido para servir a la patria, no para servirse de la patria. 
Tampoco fue elegido para que #venda las empresas de sectores estratégicos, pertenecen a los ecuatorianos. https://t.co/gB1qaqTh3s",44,0,2,0,31,20
1666,"@boeretto_gianni @Presidencia_Ec @LassoGuillermo Por un mejor Ecuador Jueces y Fiscales corruptos y vendidos deberían ser desterrados de este país sino terminarán destrozando a tal nivel de injusticia, delincuencia y demás actos ilícitos a nuestro querido Ecuador. Es hora de actuar respetable sr. Presidente Guillermo Lasso.",45,0,0,3,0,3
1667,"El presidente de Ecuador, Guillermo Lasso, dijo que su Gobierno está abierto al diálogo con todos los pueblos y nacionalidades indígenas de este país. “Este Gobierno del encuentro siempre encontrará la forma de tender puentes de diálogo y de colaboración… https://t.co/wJA3poypLG https://t.co/DttqdaYlvb",42,1,0,0,0,1
1668,"Guillermo Lasso solicitó a la banca y cooperativas reducir las tasas de interés y extender los plazos de pago
https://t.co/O6mMwHzluh https://t.co/Htvjm54Gbj",21,1,0,0,0,0
1669,"#ElOro
Mediante el Decreto Ejecutivo # 56, el presidente Guillermo Lasso designó a Francisco Javier Vera Domínguez como gobernador de El Oro. Leer más https://t.co/wylTQ9Opcm https://t.co/ntCUwEq14x",26,1,1,0,3,4
1670,"Guillermo Lasso, presidente de Ecuador, y María Brown, ministra de Educación, dieron a conocer el plan para el retorno a las aulas progresivo y voluntario este martes 2 de junio.

Leer más en: https://t.co/vKA9dZ53Ud https://t.co/PRPHzAwf7j",35,1,0,0,0,0
1671,@Presidencia_Ec SR PRESIDENTE GUILLERMO LASSO  LOS ESTAFADOS POR JORGE ORTEGA TRUJILLO  PEDIMOS YA CERRAR EL CASO CON EL RESARCIMIENTO TOTAL  DACION DE LOS TERRENOS O DEVOLUCION DE NUESTRO DINERO JUSTICIA SOMOS ECUATORIANOS DE NACIMIENTO https://t.co/MpPv1dDMki,35,0,0,1,1,1
1672,"María José Pontón es la nueva Gobernadora en Riobamba, hija del político de Izquierda Democrática Ernesto Pontón, la joven política será la representante del presidente Guillermo Lasso. Luego de amplias disputas entre tres grupos dentro de CREO terminó el misterio! https://t.co/4gzHYJcOSO",41,0,0,0,2,2
1673,"Mediante Decreto Ejecutivo 58 el presidente Guillermo Lasso designa a los gobernadores de 16 provincias, en #ZamoraChinchipe el elegido es el ex Asambleísta Absalón Campoverde. https://t.co/TKNNhGaRIh",26,0,1,0,0,1
1674,"📢Últimas noticias con La U EnLínea
🔴Gobierno colombiano decide reabrir fronteras con Venezuela, así lo indicó el Ministerio del Interior
🔴Juan Carlos Bermeo se presentó como nuevo Ministro de Energía en el gobierno de Guillermo Lasso",36,0,0,0,1,1
1675,"SR PRESIDENTE GUILLERMO LASSO
 LOS  ESTAFADOS POR JORGE ORTEGA TRUJILLO NECESITAMOS QUE DEN POR CERRADO YA Y DEN LA DACION  DE LOS TERRENOS O LA DEVOLUCION DE NUESTRO DINERO PEDIMOS EL RESARCIMIENTO TOTAL DE NUESTRO CASO TERRABIENES JUSTICIA PEDIMOS https://t.co/AseGXTj1Ug",40,0,0,0,1,5
1676,Juan Carlos Bermeo es el nuevo ministro de Energía y es la última incorporación al gabinete del Presidente Guillermo Lasso. Revise un breve perfil de los ministros. »https://t.co/4KzVwZz4w5,28,1,0,0,9,5
1677,"El presidente de la República del #Ecuador, Guillermo #Lasso, en su visita al cantón Colta, hizo varios anuncios en lo que tiene que ver a educación intercutural bilingüe, #educación superior, salud, producción agrícola, vialidad, niñez, mujeres, entre otros más

#LaPrensaInforma https://t.co/MYdiGr6ZbO",41,0,4,0,2,2
1678,"Guillermo Lasso busca eliminar el Consejo de Información 
Detalles aquí ⬇ https://t.co/8U3foihF6z https://t.co/EUJ4a96YuE",13,1,0,0,0,0
1679,"#Huaquillas
La jornada de vacunación del plan 9-100, que impulsa el gobierno de Guillermo Lasso, comenzó con poca asistencia de personas de 80 años. En el colegio Remigio Geo Gómez, estaba prevista la aplicación de 500 dosis. Leer más https://t.co/uQdT7TeuKM https://t.co/ZMha5Zk9Us",41,1,1,0,0,0
1680,"@LassoGuillermo Maravilla, gracias🙏🙏🙏Señor Presidente Guillermo Lasso y a su esposa Marina del Lourdes.",13,0,0,1,0,0
1681,"Guillermo Lasso busca eliminar el Consejo de Información

Todos los detalles 👇🔗 https://t.co/fcgTs1IifG",13,1,0,0,0,0
1682,@LassoGuillermo Reciba un saludo reverente mi Sr Presidente Guillermo Lasso desde la provincia de Zamora Ch. se ha cometido una injusticia quien debería ser el Gobernador de Zamora es el Ing Patricio Quezada quien estuvo al frente de Creo trabajo por todos los cantones. Bendición,45,0,0,1,0,0
1683,Los fracasos  de Guillermo Lasso   nombrar  un Arquitecto como ministro de trabajo  cuando  en esta cartera debe ser ocupada por un Ab  conocedor de leyes y derechos laborales   solo falta  que nombre como ministro  de obras publica   a un medico cuando se nececita un ing civil https://t.co/YpmZooDOpH,47,0,0,0,0,0
1684,#ATENCIÓN| En manos de Guillermo Lasso quedaría la eliminación del impuesto del 2% para microempresas. ▶️ https://t.co/8Rfsu8Ln5D https://t.co/24NgPQwyng,18,1,1,0,0,0
1685,"#Noticia El presidente Guillermo Lasso exhortó este miércoles a los bancos y cooperativas a reducir las tasas de interés y ampliar los plazos de cancelación.
Más información:
https://t.co/IbKJAxB3Zl https://t.co/rShLYQvK45",29,1,1,0,1,0
1686,Guillermo Lasso lleva 10 días gobernando el Ecuador. Faltan 1450 días para que termine su Gobierno. Llevamos 10 días cumplidos del plan 9/100  #GuillermoLasso #Lasso #Encontremonos https://t.co/qilQXGsu2w,27,0,3,0,0,0
1687,"#PulsoInformativo #ENtv Pedro Iván Moreno, docente y magister en Gestión de la Comunicación. Tema: Nueva Ley de Comunicación de Guillermo Lasso. Mire la #entrevista aquí: 🗣️🎙️ https://t.co/VT9vYcjTBt https://t.co/ABRl6MHQqd",28,1,3,0,0,0
1688,"@CarlosVerareal @CNEL_EP Carlos Vera por su odio a Correa hizo campaña hasta con fake news a favor de Guillermo Lasso que muy bien sabía que era el continuismo del gobierno de Lenin Moreno, y ahora se hace el loco.
A quien cree que engaña... bueno supongo que solo a los lassies.",51,0,0,2,2,0
1689,"El #presidente Guillermo #Lasso, y la ministra de Educación, #MaríaBrown, presentaron este 2 de junio un plan para el retorno a las #aulas de manera ""presencial, semipresencial y voluntario"" en todos los niveles; desde el 7 de #junio y bajo cinco ejes. https://t.co/ibplLtpiJz",43,1,5,0,2,0
1690,"La herencia de Lenín Moreno: Designan a Juan Carlos Bermeo, quién fue gerente de Petroamazonas en el gobierno anterior, como Ministro de Energía por el presidente Guillermo Lasso. Y dicen que es el gobierno del cambio. https://t.co/fqLX5v3asY",37,0,0,0,10,8
1691,"""Nicolás Maduro viene por la región. Ellos quieren tomarse la región por eso es fundamental el triunfo de Guillermo Lasso en Ecuador y ojalá tengamos la victoria de Keiko Fujimori en el Perú."" Andrés Pastrana, ex presidente de Colombia en @AsiAmanecio",41,0,0,1,1,0
1692,"@lahoraecuador No de entiende porque Guillermo Lasso, ratifico en sus csrgos a varios morenistas de la corrupcion de 14 años.",20,0,0,1,0,0
1693,"Presidente Guillermo Lasso convoca a bancos y cooperativas a reducir las tasas de interés
Más información: https://t.co/Y2I5bW7Eup
https://t.co/zmEp0D7pEA https://t.co/oAmy0tVQvW",19,2,0,0,0,0
1694,"#Latacunga 
Comunidades de Palopo se benefician con estudios y tubería de agua
Más información: https://t.co/8rF6bn3uzu
https://t.co/zmEp0D7pEA https://t.co/EiLQRecbcu",17,2,1,0,2,1
1695,"@ComunicacionEc @LassoGuillermo @Presidencia_Ec 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",53,0,0,3,0,0
1696,"@ComunicacionEc @LassoGuillermo @Presidencia_Ec YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
1697,"Sistema Educativo del encuentro ecuatoriano: Ayer Guillermo Lasso declaró de interés nacional el diseño y ejecución de 5 ejes. Dijo: “la educación debe ser la base de nuestro país. El lugar del encuentro por excelencia"". Pensamiento que compartimos. https://t.co/ditZZtEMft",39,1,0,0,1,1
1698,"Tremenda opinión de esta señora que votó por el señor Guillermo Lasso, en contra de las personas jubiladas, llena de complejos, falta de conocimientos y de inteligencia. https://t.co/EGRBIKMuEG",28,0,0,0,0,0
1699,"Dia 10 del gobierno de Guillermo Lasso:

Parece que se va Yunda pero yo sigo sin turno para vacunación. 

Quedan 90 días (o sea 3 meses) https://t.co/0uiduYfOQO",27,1,0,0,0,0
1700,Guillermo Lasso designa a Juan Carlos Bermeo como ministro de Energía https://t.co/Dt7MW3p0TO via @ElOrienteEc https://t.co/nbj5jH1Hth,15,1,0,1,1,1
1701,"👹PRESIDENTE BLANDENGUE SOLO FALTA QUE SE BAJE LOS CALZONES👹👹
#VotoOdio 
Hay plan, pero, no hay vacunas.
Guillermo Lasso, envió un mensaje a los empresarios, donde pidió que donen vacunas, ""Una empresa privada comprometida y solidaria con los ecuatorianos.."" Sumiso al chulco. https://t.co/rMTf41wuYi",42,0,1,0,7,6
1702,Presidente Guillermo Lasso oficializo a Juan Bermeo como nuevo Ministro de Energía -#MinisteriodeEnergia #GuillermoLasso #Ecuador #Politica  https://t.co/lPGmaRWboT,17,1,4,0,0,0
1703,EL MAMARRACHO DE FERNANDO VILLAVICENCIO Q LLEGÓ A LA ASAMBLEA SIN VOTOS Y METIENDOSE POR LA VENTANA PROMETE METER PRESO A CORREA. GUILLERMO LASSO DIJO Q NO VA A PERSEGUIR PERO TIENE A SU PEON COMO PDTE DEL COMITÉ DE FISCALIZACIÓN. Ecuavisa @AsambleaEcuador @CNNEE https://t.co/7HsWVURClZ,45,0,0,2,0,0
1704,"@AP_Kost 8 fe Guillermo Lasso, Moreno nunca goberno,solo firmaba los decretos ya aprodados",13,0,0,1,3,0
1705,"Guillermo Lasso busca eliminar el Consejo de Información - El Comercio El Consejo será eliminado por ser contrario a los derechos humanos. Ninguna consulta está por encima de los derechos humanos”, dijo Bonilla al respecto, en de­claraciones de prensa. https://t.co/wLO5BBCkkQ",40,1,0,0,0,0
1706,🔴#Atención | #MiguelOrellana fue designado por el presidente Guillermo Lasso como gobernador de Santo Domingo de los Tsáchilas. ►► https://t.co/36Wpkjh7uA https://t.co/2yX0WdI2sA,21,1,2,0,1,0
1707,"Información completa📲👇
https://t.co/O8pjbaJA5P

#EliteNoticias",4,1,1,0,0,0
1708,"Por considerar inconstitucional algunos artículos puntuales, el presidente Guillermo Lasso remitió esta miércoles a la Asamblea Nacional su objeción parcial al Proyecto de Reformas a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial. https://t.co/Py4JlAqVLc",36,0,0,0,0,0
1709,"#WQNoticia/ El presidente Guillermo Lasso, remitió este miércoles su objeción parcial a la Ley de Transporte que amenazaba con impedir la operación de apps de servicio de transporte; por considerar esto como vulneración de derechos laborales.
.
.
#LeyDeTransito #Lasso #WQRadio https://t.co/3XEhn1kJhN",42,0,4,0,1,0
1710,"Con todo lo q está pasando en América Latina (Venezuela quebrada y destruida, caos en Colombia, posible comunismo en Perú, crisis económica en Argentina) Guillermo Lasso se convierte en una esperanza y un referente no sólo para el Ecuador sino para la Región.",43,0,0,0,763,156
1711,"@JosCard50904642 @Soylapaw @IdrovoWil Igual pensamos de Guillermo LASSO... pero nombra ministros correistas corruptos !!!!
Que decepción !!!!",17,0,0,3,5,5
1712,#GuillermoLasso objetó totalmente Ley Reformatoria de Ley de Seguridad Social https://t.co/LQg5ZjlCAx https://t.co/ZaWSK91Baj,12,1,1,0,12,5
1713,"@atipak @forosaludec @FerCornejoLeon @TMT30_ @fabriciovelav @relicheandres @ecuainm_oficial @65Afeg @DanielSimancasR Para el gobierno de Guillermo Lasso y su ministra de educación, somos un país que ""SUPERÓ"" el Covid, y ya podemos volver a clases y que nuestros jóvenes se graduen presencialmente.
Solo que la ciudadanía, aún no lo sabe...",48,0,0,9,0,0
1714,@Soylapaw @LassoGuillermo Total y Completamente deacuerdo con Ud Pau el Presidente Guillermo Lasso debe reveer lo que está haciendo de lo contrario lo irá igual que a Macri en Argentina,30,0,0,2,1,0
1715,"#EconomiaBVG Guillermo Lasso solicitó a la banca y cooperativas reducir las tasas de interés y extender los plazos de pago
https://t.co/1KgUWI5wTz",21,1,1,0,0,0
1716,"Darle una utilidad al complejo en el que se pretendía que sea la sede de la Unión de Naciones Suramericanas (Unasur) es uno de los temas pendientes para el gobierno de Guillermo Lasso, debido al alto costo que implica su mantenimiento estimado en los $ 700.000 anuales. https://t.co/bkzacAR1Wt",48,0,0,0,2,0
1717,#ATENCIÓN | El gobierno de Guillermo Lasso implementa el vacunómetro para seguir la ruta de las vacunas contra el #covid19. ¿Cómo funciona? » https://t.co/fjCXxnjGb9 https://t.co/NdSO6THXKL,25,1,2,0,181,43
1718,"El presidente de la Federación de Transportistas Pesados del Ecuador, Luis Felipe Vizcaíno, en diálogo con Sonorama, confirmó que el gremio se sumará al proceso de vacunación 9/100 del Gobierno de Guillermo Lasso. 

Aquí el informe: https://t.co/LoV92VhPTJ

103.7 FM 📻📻📻 https://t.co/Ztfu9PH4Ry",41,1,0,0,1,1
1719,"El presidente Guillermo Lasso firmó ayer en Quito un decreto con los cinco ejes que implementará su Gobierno en materia educativa durante los próximos cuatro años.

Escribe @rob_rue",28,0,0,1,12,6
1720,El primer mandatario afirma el país podrá alcanzar una educación plena https://t.co/mhxPfQxwzA,12,1,0,0,4,3
1721,El primer mandatario afirma el país podrá alcanzar una educación plena https://t.co/0waxVJ87KM,12,1,0,0,0,0
1722,"💉 El gobierno está en conversaciones con Rusia para comprar unas 18 millones de dosis de la vacuna Sputnik V, dijo el presidente Guillermo Lasso
.
.
.
#noticias #ecuador #vacunas #latam #ExtraMedia https://t.co/FNAzdslvj8",34,1,5,0,0,0
1723,"#Política// Veto parcial a la Ley de Tránsito.
Lasso remitió este miércoles a la Asamblea Nacional su objeción parcial al Proyecto de Reformas a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial

Más detalles en el siguiente enlace:⬇
https://t.co/exZKDyvmQ4 https://t.co/kJtlC0h5A7",42,1,1,0,0,0
1724,Guillermo Lasso ORDENA Regresar a Clases PRESENCIALES en el País https://t.co/z78zY7tLHs a través de @YouTube,15,1,0,1,1,0
1725,"Lo primero que tiene que hacer el Presidente Guillermo Lasso es eliminar la Corrupción en todos los Ministerios,Gobernaciones,etc..si no tendría que Construir una Cárcel Grande para que vayan todos los ladrones,porque es peor que la Pandemia,esa es la verdad.",39,0,0,0,1,0
1726,El presidente Guillermo Lasso solicitó al sector financiero del país a bajar las tasas de interes #NoticiasCaval https://t.co/wewUZ5I7Dc,18,0,1,0,2,1
1727,@Soylapaw La está embarrado y bien fea ..está haciendo lo mismo que Macri ..dándole fuerzas a los Sociolistos ..todo lo que no debe hacer en el área Petrolera ya lo hizo ...que pena don Guillermo Lasso ..no aprendió ..la lección Argentina,41,0,0,1,2,5
1728,"Aunque lo importante sea la destitución del Señor Jorge Yunda, me dan lástima esos concejales que ahora hacen gala de su voto a favor de la destitución. Antes de la victoria de Guillermo Lasso hacían piruetas en la cuerda floja y ahora antiyundistas de ocasión.",45,0,0,0,4,1
1729,"@FROS1961 @JorgeOrlandoAbr el rostro de Hallo es el de una sabandija; el Grupo “Quito no se ahueva” estuvo en la Plaza Grande hasta conseguir su objetivo; ahora vamos por rescatar Pichincha 1.- pediremos a Guillermo Lasso que no es necesario la Prefectura PARA PICHINCHA, para eso esta el MMOO, Presidencia",50,0,0,2,3,1
1730,"@elcomerciocom @LassoGuillermo
Señor presidente Guillermo Lasso M. permítame solicitarle se haga de forma voluntaria y progresiva,ya que aún nuestro Pueblo no está vacunado ni el 10% ,además no tenemos trabajo y regresar a clases  implica gastos porfavor,,escuché a su pueblo.
Dios lo cuide",43,0,0,2,1,1
1731,"Sin Yunda como Alcalde de Quito, Guillermo Lasso pierde a su aliado, para renovar la Virgen del Panecillo, y hacerla giratoria.
#Quito
@LoroHomero
@LassoGuillermo
#Ecuador",25,0,2,2,0,0
1732,"Sr Guillermo Lasso!! Con preocupación tomo las decisiones de abrir las clases para secundaria y universidad!! No olvide que no hay ni el 20% de la población vacunada, es una bomba de tiempo que le puede explotar en  cualquier momento!! Esperemos los 100 días de vacunas ofrecidas.",47,0,0,0,0,0
1733,"Pidiendo que por favor se cambien medidores públicos y se genere la factura que realmente demuestra lo que consumo en agua de riego. POR FAVOR SU AYUDA. Creo en Guillermo Lasso, creo en su fantástica forma de ver el cambio.  Espero hoy me puedan ayudar. #JuntosLoLogramos",46,0,1,0,0,0
1734,"@oppenheimera @MiamiHerald @EnriqueKrauze YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,0,0
1735,#Ecuador: La izquierda ecuatoriana en tiempos del gobierno de Guillermo Lasso https://t.co/bjDQZHoY8n,12,1,1,0,5,4
1736,"@CesarMontufar51 @JessyJaramilloY YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,0,0
1737,"@jpjaramillo25 @liradelapaz @LassoGuillermo @CapiZapataEC La explicación de sus dichos, sobre las primeras gestiones del Presidente Guillermo Lasso, simple: fue cogobierno del peor presidente de la historia.",26,0,0,4,2,0
1738,"@oppenheimera @elnuevoherald @qtf @beltrandelrio YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",41,0,0,4,0,0
1739,"@Galoecuador YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
1740,"@JuanPHidalgoC @hcastanierj @LassoGuillermo @CesarMongeO @CREOEcuador @jovenesCREO Felicitaciones Juan pablo, buenos vientos para esta nueva responsabilidad , gran decisión de Guillermo lasso y Cesar Monge saludos👍🇪🇨",25,0,0,6,0,0
1741,Guillermo Lasso: Claro se retire del Ecuador o reforme radicalmente  su servicio al cliente y productos. - ¡Firma la petición! https://t.co/m2EOoGflXJ vía @ChangeorgLatino,23,1,0,1,0,0
1742,Gobernar con complejo de superioridad o asumir los resultados: el dilema de Guillermo Lasso - Opinión en RT https://t.co/Ywc0597CAj,19,1,0,0,0,0
1743,"#ATENCIÓN | El presidente Guillermo Lasso busca eliminar el Consejo de Regulación, Desarrollo y Promoción de la Comunicación. ¿Qué propone la Ley de Libre Expresión? » https://t.co/GpgmdbcKdX https://t.co/VaLSUG1Bsg",28,1,1,0,0,0
1744,"#ATENCIÓN | El presidente Guillermo Lasso busca eliminar el Consejo de Regulación, Desarrollo y Promoción de la Comunicación. ¿Qué propone la Ley de Libre Expresión? » https://t.co/iQiMcSQVvy https://t.co/oOlxSwK77l",28,1,1,0,0,1
1745,Presidente Guillermo Lasso anuncia plan de retorno a clases presenciales,10,0,0,0,0,0
1746,"@elcomerciocom GUILLERMO LASSO SOLO VIENE EN CALIDAD DE LIQUIDADOR DEL ESTADO, ES UN DEPREDADOR DE LO PÚBLICO, ESA ES SU MISIÓN!!",21,0,0,1,1,0
1747,"#Ecuador 

Guillermo Lasso veta totalmente reformas a la Ley de Seguridad Social y parcialmente a la Ley de Tránsito https://t.co/tiH54T6X3f https://t.co/NMVDAP7JLb",21,1,1,0,0,0
1748,@LassoGuillermo Felicitaciones ; Excelentisimo Presidente Constitucional de la Republica del Ecuador 🇪🇨 Guillermo Lasso Mendoza ; Por el Honor de Reciir el Bastón de Mando del Plueblo Puruha en el Canton Colta. #JuntosLoLogramos🇱🇮🇪🇨,33,0,1,1,1,0
1749,"#ATENCIÓN | El presidente Guillermo Lasso busca eliminar el Consejo de Regulación, Desarrollo y Promoción de la Comunicación. ¿Qué propone la Ley de Libre Expresión? » https://t.co/umhCkVv7P6 https://t.co/loanRjDTgh",28,1,1,0,67,23
1750,"REVISTA DE OPINION DEMOCRACIA.  El Presidente Guillermo Lasso pide limpiar la justicia de corrupción. En el análisis de nuestros invitados:
@paulinaaraujog 
@pencaladah 
Dra. Mariana Yépez. https://t.co/o6wHX5uTig",26,1,0,2,7,8
1751,“Limitaría las opciones de transporte”: Guillermo Lasso emite objeción a la reforma de Ley de Tránsito y Transporte que regularía plataformas de servicio https://t.co/F6m25iHbb2,24,1,0,0,0,0
1752,Guillermo Lasso veta totalmente reformas a la Ley de Seguridad Social y parcialmente a la Ley de Tránsito►https://t.co/A5YR07swl9 https://t.co/Vs7ebSJUps,19,1,0,0,30,9
1753,Guillermo Lasso: 'Tasas de interés de créditos deben reducirse y plazos extenderse'. https://t.co/dqFuPvnEiZ https://t.co/RrJ8j88dbc,14,1,0,0,81,18
1754,Guillermo Lasso veta totalmente reformas a la Ley de Seguridad Social y parcialmente a la Ley de Tránsito https://t.co/kTMAnehNbA,19,1,0,0,0,0
1755,Guillermo Lasso veta totalmente reformas a la Ley de Seguridad Social y parcialmente a la Ley de Tránsito https://t.co/46RTEwNiBw,19,1,0,0,0,1
1756,No es que los niños necesitan @pamogaec es porque los padres en su gran mayoría no pueden seguir haciendo teletrabajo. Pero Guillermo Lasso mismo ha dicho que la única reactivación es la Vacunación.,33,0,0,1,0,0
1757,"Guillermo Lasso busca eliminar el Consejo de Información
La Ley de Libre ­Expresión no hace referencia al Consejo de Desarrollo de la Comunicación. El Gobierno planea suprimirlo.",27,0,0,0,5,4
1758,"@rubencevallos @teleamazonasec @taitapanda_593 Que tiene que ver Guillermo Lasso.  El Sr. Yunda fue elegido por el 20% de los quiteños, y somos los quiteños que debemos resolver.",27,0,0,3,0,0
1759,"🔵 ☕️ Reporte de coyuntura,mayo de 2021.Ámbitos político, legislativo, Covid-19, judicial y económico. 
POLÍTICO: 
juramentación de Guillermo Lasso como Presidente de la República del Ecuador, la integración de su gabinete ministerial y la expedición de sus primeros decretos.⤵️ https://t.co/rZl8baPm42",39,0,0,0,1,1
1760,Guillermo Lasso busca eliminar el Consejo de Información https://t.co/MpQqF0kQEt,9,1,0,0,0,0
1761,"#Ecuador: ""Guillermo Lasso veta totalmente reformas a la Ley de Seguridad Social y parcialmente a la Ley de Tránsito  https://t.co/hZI1LfDa0a"" https://t.co/vrKuz8i6w7",21,1,1,0,4,0
1762,Guillermo Lasso objeta la Ley Reformatoria de la Ley de Seguridad Social https://t.co/kCBqHH57PP,13,1,0,0,13,2
1763,"Vergüenza ajena lo que pasa con nuestras autoridades, el gobierno de Guillermo Lasso se debe encargar de enterrar a estos malos elementos para siempre #NoTeCreoCarrion #DefensorAgresor",26,0,2,0,2,2
1764,"#ECUADOR.- La tarde de este miércoles 2 de junio, el presidente de la República, Guillermo Lasso Mendoza, presidió la primera sesión – correspondiente a su período- del Comité de Operaciones de Emergencia (COE) Nacional.",34,0,1,0,0,0
1765,"Sabemos el efecto que ha causado Guillermo Lasso en las redes, y que ese ejemplo sirva de referencia. Pero de ahí a imitarlo tal cuál sin agregarle creatividad  los convierte en copia o como decimos los profesores puro ""Plagio"".",39,0,0,0,0,0
1766,Guillermo Lasso solicitó a la banca y cooperativas reducir las tasas de interés y extender los plazos de pago - La Tienda Radio FM https://t.co/cS753UhSVT,25,1,0,0,0,0
1767,Guillermo Lasso solicitó a la banca y cooperativas reducir las tasas de interés y extender los plazos de pago - La Tienda Radio FM https://t.co/77j4fBPbnc,25,1,0,0,0,0
1768,Juan Carlos Bermeo es el nuevo ministro de Energía del Gobierno de Guillermo Lasso ► https://t.co/ZFc1QHt2Mh https://t.co/d6GMnGOrix,17,1,0,0,34,9
1769,Guillermo Lasso solicitó a la banca y cooperativas reducir las tasas de interés y extender los plazos de pago►https://t.co/qvYIe0lSYT https://t.co/2ROuh6MOZ5,20,1,0,0,474,80
